slug,car_autohome_model_id,id,source_id,name,alias,url,parent,checker_runtime_id,keywords,classified,classified_url,slug_global,logo_img,mum,first_letter,has_detailmodel,starting_price,classified_slug,thumbnail,pinyin,status,attribute,units,popular,on_sale,score,normalized_name,brand_area
bojn360,4606,3060.0,,宝骏360,,,baojun,,",baojun360,宝骏360,baojun360",MPV,,,cf4193af52c16e9de3ba0706edb6d9fb.png,上汽通用五菱,B,1,,mpv,cf4193af52c16e9de3ba0706edb6d9fb.png?imageView2/1/w/160/h/80/,baojun360,Y,国产,0,B,1,0,宝骏360,
bojnE200,4890,3118.0,,宝骏E200,,,baojun,,",baojunE200,宝骏E200,baojunE200",微型车,,,cbaaa69686256b1611bde8c2a4a63304.png,上汽通用五菱,B,1,,mini_car,cbaaa69686256b1611bde8c2a4a63304.png?imageView2/1/w/160/h/80/,baojunE200,Y,国产,0,B,1,0,宝骏E200,
car_autohome_model_4908,4908,7721.0,,宝骏RS-5,,,baojun,,",baojunRS-5,宝骏RS-5,baojunRS-5",紧凑型SUV,,,,上汽通用五菱,B,1,,,,baojunRS-5,Y,国产,0,B,1,0,宝骏RS-5,
qchnD60,4490,2898.0,,启辰D60,,,logo_245,,",qichenD60,启辰D60,qichenD60",紧凑型车,,,792943515d58bc1a17da6db4d958cd06.png,东风启辰,Q,1,,compact_car,792943515d58bc1a17da6db4d958cd06.png?imageView2/1/w/160/h/80/,qichenD60,Y,国产,0,B,1,0,启辰D60,
car_autohome_model_4887,4887,3504.0,,启辰T60,,,logo_245,,",qichenT60,启辰T60,qichenT60",小型SUV,,,8999493a2e3465ce781e4bc7ef8f6115.png,东风启辰,Q,1,,,8999493a2e3465ce781e4bc7ef8f6115.png?imageView2/1/w/160/h/80/,qichenT60,Y,国产,0,B,1,0,启辰T60,
car_autohome_model_5027,5027,7722.0,,理念VE-1,,,linian,,",linianVE-1,理念VE-1,linianVE-1",小型SUV,,,,广汽本田,L,1,,,,linianVE-1,Y,国产,0,B,1,0,理念VE-1,
car_autohome_model_4880,4880,7723.0,,迈凯伦600LT,,,logo_259,,",maikailun600LT,迈凯伦600LT,maikailun600LT",跑车,,,,迈凯伦,M,1,,,,maikailun600LT,Y,国产,0,B,1,0,迈凯伦600LT,
nazhijierui3,3939,2729.0,,锐3,,,dongfengyulongnazhijie,,",rui3,锐3,rui3",紧凑型车,,,6b9653808ae8877c794dc4aea86f05e7.png,东风裕隆,R,1,,compact_car,6b9653808ae8877c794dc4aea86f05e7.png?imageView2/1/w/160/h/80/,rui3,Y,国产,0,B,1,0,锐3,
car_autohome_model_4078,4078,7724.0,,Model 3,,,tesla,,",Model 3,Model 3,Model 3",中型车,,,,特斯拉,M,1,,,,Model 3,Y,国产,0,B,1,0,Model 3,
barbus_slk,2446,2342.0,0.0,巴博斯 SLK级,,,barbus,,",babosi SLKji,巴博斯 SLK级,babosi SLKji",跑车,,,58d306edf544c6287b46d5f7ca19a2b2.jpg,巴博斯,B,1,88.0,sc,58d306edf544c6287b46d5f7ca19a2b2.jpg?imageView2/1/w/160/h/80/,babosi SLKji,Y,进口,0,B,1,0,巴博斯 SLK级,
bbsforfour,4261,2753.0,,巴博斯 smart forfour,,,barbus,,",babosi smart forfour,巴博斯 smart forfour,babosi smart forfour",微型车,,,c7dd607d33bc4a1aa44137eb23060d7f.png,巴博斯,B,1,,mini_car,c7dd607d33bc4a1aa44137eb23060d7f.png?imageView2/1/w/160/h/80/,babosi smart forfour,Y,进口,0,B,1,0,巴博斯 smart forfour,
car_autohome_model_5034,5034,7725.0,,东风小康D51,,,car_autohome_brand_142,,",dongfengxiaokangD51,东风小康D51,dongfengxiaokangD51",微卡,,,,东风小康,D,1,,,,dongfengxiaokangD51,Y,国产,0,B,1,0,东风小康D51,
car_autohome_model_5067,5067,7726.0,,东风小康D52,,,car_autohome_brand_142,,",dongfengxiaokangD52,东风小康D52,dongfengxiaokangD52",微卡,,,,东风小康,D,1,,,,dongfengxiaokangD52,Y,国产,0,B,1,0,东风小康D52,
beiqiweiwangS50,4009,2648.0,,北汽威旺S50,,,beiqiweiwang,,",beiqiweiwangS50,北汽威旺S50,beiqiweiwangS50",紧凑型SUV,,,b897598c28b814bde1a3f2579807dfd6.png,北京汽车,B,1,,compact_suv,b897598c28b814bde1a3f2579807dfd6.png?imageView2/1/w/160/h/80/,beiqiweiwangS50,Y,国产,0,B,1,0,北汽威旺S50,
biqwiwngM50F,4154,2750.0,,北汽威旺M50F,,,beiqiweiwang,,",beiqiweiwangM50F,北汽威旺M50F,beiqiweiwangM50F",MPV,,,65f453f8da2ce67498ac0fbc60fa36a7.png,北京汽车,B,1,,mpv,65f453f8da2ce67498ac0fbc60fa36a7.png?imageView2/1/w/160/h/80/,beiqiweiwangM50F,Y,国产,0,B,1,0,北汽威旺M50F,
biqwiwngM60,4553,2875.0,,北汽威旺M60,,,beiqiweiwang,,",beiqiweiwangM60,北汽威旺M60,beiqiweiwangM60",MPV,,,c77708da95f223a930be0dcc9680cb8b.png,北京汽车,B,1,,mpv,c77708da95f223a930be0dcc9680cb8b.png?imageView2/1/w/160/h/80/,beiqiweiwangM60,Y,国产,0,B,1,0,北汽威旺M60,
car_autohome_model_4580,4580,3399.0,,依维柯Daily(欧胜),,,nj-iveco,,",yiweikeDaily(ousheng),依维柯Daily(欧胜),yiweikeDaily(ousheng)",轻客,,,548f8157bf04eb9e4e7e22e3737383d6.png,南京依维柯,Y,1,,,548f8157bf04eb9e4e7e22e3737383d6.png?imageView2/1/w/160/h/80/,yiweikeDaily(ousheng),Y,国产,0,B,1,0,依维柯Daily(欧胜),
car_autohome_model_4850,4850,3403.0,,凯锐浩克,,,car_autohome_brand_145,,",kairuihaoke,凯锐浩克,kairuihaoke",轻客,,,2a3a2cce9ab529a3dfa102b0cef6182d.png,厦门金龙,K,1,,,2a3a2cce9ab529a3dfa102b0cef6182d.png?imageView2/1/w/160/h/80/,kairuihaoke,Y,国产,0,B,1,0,凯锐浩克,
car_autohome_model_3235,3235,3404.0,,海格H7V,,,haige,,",haigeH7V,海格H7V,haigeH7V",轻客,,,a174e27075414266dae19beb71e70765.png,苏州金龙,H,1,,,a174e27075414266dae19beb71e70765.png?imageView2/1/w/160/h/80/,haigeH7V,Y,国产,0,B,1,0,海格H7V,
car_autohome_model_3243,3243,3405.0,,海格H5V,,,haige,,",haigeH5V,海格H5V,haigeH5V",轻客,,,a6cb996fc0415c9c06110c549d4438e1.png,苏州金龙,H,1,,,a6cb996fc0415c9c06110c549d4438e1.png?imageView2/1/w/160/h/80/,haigeH5V,Y,国产,0,B,1,0,海格H5V,
haigeH6C,3636,2641.0,,海格H6C,,,haige,,",haigeH6C,海格H6C,haigeH6C",轻客,,,31f5ced2a7d5dce0aa27e58eabab2859.png,苏州金龙,H,1,,qk,31f5ced2a7d5dce0aa27e58eabab2859.png?imageView2/1/w/160/h/80/,haigeH6C,Y,国产,0,B,1,0,海格H6C,
car_autohome_model_3638,3638,3406.0,,海格H6V,,,haige,,",haigeH6V,海格H6V,haigeH6V",轻客,,,ad3b747e90c6f48edaf1b78efac1246b.png,苏州金龙,H,1,,,ad3b747e90c6f48edaf1b78efac1246b.png?imageView2/1/w/160/h/80/,haigeH6V,Y,国产,0,B,1,0,海格H6V,
car_autohome_model_4131,4131,3407.0,,海格H4E,,,haige,,",haigeH4E,海格H4E,haigeH4E",微面,,,13541f859e4274e797c34356c79c89d2.png,苏州金龙,H,1,,,13541f859e4274e797c34356c79c89d2.png?imageView2/1/w/160/h/80/,haigeH4E,Y,国产,0,B,1,0,海格H4E,
car_autohome_model_2915,2915,7727.0,,锐铃,,,beiqizhizao,,",ruiling,锐铃,ruiling",皮卡,,,,北京汽车制造厂,R,1,,,,ruiling,Y,国产,0,B,1,0,锐铃,
car_autohome_model_4586,4586,7728.0,,勇士皮卡,,,beiqizhizao,,",yongshipiqia,勇士皮卡,yongshipiqia",皮卡,,,,北京汽车制造厂,Y,1,,,,yongshipiqia,Y,国产,0,B,1,0,勇士皮卡,
dtngD90,4120,2977.0,,上汽大通D90,,,datong,,",shangqidatongD90,上汽大通D90,shangqidatongD90",中大型SUV,,,ef0c064d213c25dcc6e12b6a98387e10.png,上汽大通,S,1,,large_suv,ef0c064d213c25dcc6e12b6a98387e10.png?imageView2/1/w/160/h/80/,shangqidatongD90,Y,国产,0,B,1,0,上汽大通D90,
car_autohome_model_4686,4686,3505.0,,上汽大通G50,,,datong,,",shangqidatongG50,上汽大通G50,shangqidatongG50",MPV,,,4ffec26e659c2e303c1d8c8b5ee6536c.png,上汽大通,S,1,,,4ffec26e659c2e303c1d8c8b5ee6536c.png?imageView2/1/w/160/h/80/,shangqidatongG50,Y,国产,0,B,1,0,上汽大通G50,
car_autohome_model_5077,5077,7729.0,,上汽大通EV30,,,datong,,",shangqidatongEV30,上汽大通EV30,shangqidatongEV30",微面,,,,上汽大通,S,1,,,,shangqidatongEV30,Y,国产,0,B,1,0,上汽大通EV30,
changanzhixing3,3526,2543.0,,长安之星3,,,car_autohome_brand_163,,",changanzhixing3,长安之星3,changanzhixing3",微面,,,f8fc11ea61a507c332bdf89cd428395e.jpg,长安汽车,C,1,3.6,mb,f8fc11ea61a507c332bdf89cd428395e.jpg?imageView2/1/w/160/h/80/,changanzhixing3,Y,国产,0,B,1,0,长安之星3,
chngnzhxng9,3685,2912.0,,长安之星9,,,car_autohome_brand_163,,",changanzhixing9,长安之星9,changanzhixing9",微面,,,4bab72aa6b31d5b28cb85203155ad2f9.png,长安汽车,C,1,,mb,4bab72aa6b31d5b28cb85203155ad2f9.png?imageView2/1/w/160/h/80/,changanzhixing9,Y,国产,0,B,1,0,长安之星9,
chngnushngA800,4376,2862.0,,欧尚A800,,,car_autohome_brand_163,,",oushangA800,欧尚A800,oushangA800",MPV,,,03b2fb7a537bd0d273a177bcea939034.png,长安汽车,O,1,,mpv,03b2fb7a537bd0d273a177bcea939034.png?imageView2/1/w/160/h/80/,oushangA800,Y,国产,0,B,1,0,欧尚A800,
car_autohome_model_4499,4499,3416.0,,欧力威EV,,,car_autohome_brand_163,,",ouliweiEV,欧力威EV,ouliweiEV",小型车,,,71cc8993370cef4297da3b2c50b7c6ed.png,长安汽车,O,1,,,71cc8993370cef4297da3b2c50b7c6ed.png?imageView2/1/w/160/h/80/,ouliweiEV,Y,国产,0,B,1,0,欧力威EV,
chngnushngX70A,4517,2994.0,,欧尚X70A,,,car_autohome_brand_163,,",oushangX70A,欧尚X70A,oushangX70A",紧凑型SUV,,,15af7727301884de4564358768b5441f.png,长安汽车,O,1,,compact_suv,15af7727301884de4564358768b5441f.png?imageView2/1/w/160/h/80/,oushangX70A,Y,国产,0,B,1,0,欧尚X70A,
chngnushngEV,4698,3103.0,,欧尚EV,,,car_autohome_brand_163,,",oushangEV,欧尚EV,oushangEV",MPV,,,7e954590b9425fea16440b3e7909b886.png,长安汽车,O,1,,mpv,7e954590b9425fea16440b3e7909b886.png?imageView2/1/w/160/h/80/,oushangEV,Y,国产,0,B,1,0,欧尚EV,
car_autohome_model_4978,4978,7730.0,,欧尚长行,,,car_autohome_brand_163,,",oushangchangxing,欧尚长行,oushangchangxing",MPV,,,,长安汽车,O,1,,,,oushangchangxing,Y,国产,0,B,1,0,欧尚长行,
car_autohome_model_5002,5002,3506.0,,尼欧Ⅱ,,,car_autohome_brand_163,,",niouⅡ,尼欧Ⅱ,niouⅡ",微型车,,,684242ee4ffae47ce5fab4451e4487c0.png,长安汽车,N,1,,,684242ee4ffae47ce5fab4451e4487c0.png?imageView2/1/w/160/h/80/,niouⅡ,Y,国产,0,B,1,0,尼欧Ⅱ,
bseries_1855,2754,1899.0,5013.0,途腾T1,,http://product.cheshi.com/bseries_1855/,logo_266,,",tutengT1,途腾T1,tutengT1",皮卡,,,5f19ddb97017376e532c542e4bfa44d5.jpg,恒天汽车,T,1,6.5,pickup,5f19ddb97017376e532c542e4bfa44d5.jpg?imageView2/1/w/160/h/80/,tutengT1,Y,国产,0,B,1,0,途腾T1,
bseries_1856,2755,1900.0,5013.0,途腾T2,,http://product.cheshi.com/bseries_1856/,logo_266,,",tutengT2,途腾T2,tutengT2",皮卡,,,6cbc3ad8dbfc5c95ef657788cccf9ec8.jpg,恒天汽车,T,1,7.5,pickup,6cbc3ad8dbfc5c95ef657788cccf9ec8.jpg?imageView2/1/w/160/h/80/,tutengT2,Y,国产,0,B,1,0,途腾T2,
hngtanttngT3,2973,2776.0,,途腾T3,,,logo_266,,",tutengT3,途腾T3,tutengT3",皮卡,,,6c8f5aecd621980d8126d5eb7b83fd80.png,恒天汽车,T,1,,pickup,6c8f5aecd621980d8126d5eb7b83fd80.png?imageView2/1/w/160/h/80/,tutengT3,Y,国产,0,B,1,0,途腾T3,
dngfngfngxngjngyX6,4423,2971.0,,景逸X6,,,car_autohome_brand_165,,",jingyiX6,景逸X6,jingyiX6",紧凑型SUV,,,5df183b1f4e85ee0fab449a8d9bd917b.png,东风风行,J,1,,compact_suv,5df183b1f4e85ee0fab449a8d9bd917b.png?imageView2/1/w/160/h/80/,jingyiX6,Y,国产,0,B,1,0,景逸X6,
dngfngfngxngT5,4767,3117.0,,风行T5,,,car_autohome_brand_165,,",fengxingT5,风行T5,fengxingT5",紧凑型SUV,,,b1113b47939b5942360ebb7b57626d18.png,东风风行,F,1,,compact_suv,b1113b47939b5942360ebb7b57626d18.png?imageView2/1/w/160/h/80/,fengxingT5,Y,国产,0,B,1,0,风行T5,
car_autohome_model_4805,4805,3507.0,,风行M7,,,car_autohome_brand_165,,",fengxingM7,风行M7,fengxingM7",MPV,,,5d5c4176e3175ee69d856ee5b30da8a3.png,东风风行,F,1,,,5d5c4176e3175ee69d856ee5b30da8a3.png?imageView2/1/w/160/h/80/,fengxingM7,Y,国产,0,B,1,0,风行M7,
car_autohome_model_4808,4808,3508.0,,风行M6,,,car_autohome_brand_165,,",fengxingM6,风行M6,fengxingM6",MPV,,,ff3146eae353481330fed695db16c60a.png,东风风行,F,1,,,ff3146eae353481330fed695db16c60a.png?imageView2/1/w/160/h/80/,fengxingM6,Y,国产,0,B,1,0,风行M6,
50ling-mu,2834,1128.0,6.0,五十铃皮卡,,http://www.ganji.com/50ling-mu/,wushiling,8974.0,",wushilingpiqia,五十铃皮卡,wushilingpiqia",皮卡,http://www.taoche.com/buycar/cc/8/,,50ling-mu.jpg,庆铃汽车,W,1,14.9,pickup,50ling-mu.jpg?imageView2/1/w/160/h/80/,wushilingpiqia,Y,国产,0,B,1,0,五十铃皮卡,
wshlnglngtu,4775,3027.0,,铃拓,,,wushiling,,",lingtuo,铃拓,lingtuo",皮卡,,,52d0de4abfd9e4c5f66d84e9c8a0df1f.png,江西五十铃,L,1,,pickup,52d0de4abfd9e4c5f66d84e9c8a0df1f.png?imageView2/1/w/160/h/80/,lingtuo,Y,合资,0,B,1,0,铃拓,
car_autohome_model_2835,2835,3418.0,,摩根Aero,,,car_autohome_brand_168,,",mogenAero,摩根Aero,mogenAero",跑车,,,dc9354b69613221b80a441f644196490.png,摩根,M,1,,,dc9354b69613221b80a441f644196490.png?imageView2/1/w/160/h/80/,mogenAero,Y,国产,0,B,1,0,摩根Aero,
car_autohome_model_2836,2836,3419.0,,摩根Plus 8,,,car_autohome_brand_168,,",mogenPlus 8,摩根Plus 8,mogenPlus 8",跑车,,,b9ede97739821176666d1909a72888c3.png,摩根,M,1,,,b9ede97739821176666d1909a72888c3.png?imageView2/1/w/160/h/80/,mogenPlus 8,Y,国产,0,B,1,0,摩根Plus 8,
car_autohome_model_3151,3151,3420.0,,摩根Roadster,,,car_autohome_brand_168,,",mogenRoadster,摩根Roadster,mogenRoadster",跑车,,,8ae6e8e3d496f7ab17dc51626211cb2e.png,摩根,M,1,,,8ae6e8e3d496f7ab17dc51626211cb2e.png?imageView2/1/w/160/h/80/,mogenRoadster,Y,国产,0,B,1,0,摩根Roadster,
car_autohome_model_3152,3152,3421.0,,摩根Plus 4,,,car_autohome_brand_168,,",mogenPlus 4,摩根Plus 4,mogenPlus 4",跑车,,,f847eebb601c933d6cebd4adb56767fb.png,摩根,M,1,,,f847eebb601c933d6cebd4adb56767fb.png?imageView2/1/w/160/h/80/,mogenPlus 4,Y,国产,0,B,1,0,摩根Plus 4,
car_autohome_model_3153,3153,3422.0,,摩根4-4,,,car_autohome_brand_168,,",mogen4-4,摩根4-4,mogen4-4",跑车,,,cde05785e5836de85fab6a2903dd2b38.png,摩根,M,1,,,cde05785e5836de85fab6a2903dd2b38.png?imageView2/1/w/160/h/80/,mogen4-4,Y,国产,0,B,1,0,摩根4-4,
car_autohome_model_3736,3736,3424.0,,摩根Aero 8,,,car_autohome_brand_168,,",mogenAero 8,摩根Aero 8,mogenAero 8",跑车,,,be91a474ccb2cf924fa79c78fb874637.png,摩根,M,1,,,be91a474ccb2cf924fa79c78fb874637.png?imageView2/1/w/160/h/80/,mogenAero 8,Y,国产,0,B,1,0,摩根Aero 8,
beijingqicheshenbaoX65,3417,2537.0,,绅宝X65,,,beiqishenbao,,",shenbaoX65,绅宝X65,shenbaoX65",紧凑型SUV,,,efaa01e859a0230f32a9f8805158a577.jpg,北京汽车,S,1,11.0,compact_suv,efaa01e859a0230f32a9f8805158a577.jpg?imageView2/1/w/160/h/80/,shenbaoX65,Y,国产,0,B,1,0,绅宝X65,
beijingqicheshenbaoX55,3795,2612.0,,绅宝X55,,,beiqishenbao,,",shenbaoX55,绅宝X55,shenbaoX55",紧凑型SUV,,,0921aadf383ff0d733e10d9c720e21d1.png,北京汽车,S,1,,small_suv,0921aadf383ff0d733e10d9c720e21d1.png?imageView2/1/w/160/h/80/,shenbaoX55,Y,国产,0,B,1,0,绅宝X55,
beijingqicheshenbaoX25,3839,2601.0,,绅宝X25,,,beiqishenbao,,",shenbaoX25,绅宝X25,shenbaoX25",小型SUV,,,ec470f8b3b2ef1dca80af61de1246f98.png,北京汽车,S,1,,small_suv,ec470f8b3b2ef1dca80af61de1246f98.png?imageView2/1/w/160/h/80/,shenbaoX25,Y,国产,0,B,1,0,绅宝X25,
beijingqicheshenbaoX35,3928,2674.0,,绅宝X35,,,beiqishenbao,,",shenbaoX35,绅宝X35,shenbaoX35",小型SUV,,,72193767aaa7fb1f901edd078a045e34.png,北京汽车,S,1,,small_suv,72193767aaa7fb1f901edd078a045e34.png?imageView2/1/w/160/h/80/,shenbaoX35,Y,国产,0,B,1,0,绅宝X35,
bijngqchshnbozhxng,4923,3121.0,,绅宝智行,,,beiqishenbao,,",shenbaozhixing,绅宝智行,shenbaozhixing",紧凑型SUV,,,e181b65c44da1b2e9ce79f81c59a1a50.png,北京汽车,S,1,,compact_suv,e181b65c44da1b2e9ce79f81c59a1a50.png?imageView2/1/w/160/h/80/,shenbaozhixing,Y,国产,0,B,1,0,绅宝智行,
car_autohome_model_4987,4987,3509.0,,绅宝智道,,,beiqishenbao,,",shenbaozhidao,绅宝智道,shenbaozhidao",中型车,,,8a06d564e34ac3e584ce1fafb8c35a0f.png,北京汽车,S,1,,,8a06d564e34ac3e584ce1fafb8c35a0f.png?imageView2/1/w/160/h/80/,shenbaozhidao,Y,国产,0,B,1,0,绅宝智道,
ruhuCTR3,2970,2443.0,,如虎 CTR 3,,,logo_271,,",ruhu CTR 3,如虎 CTR 3,ruhu CTR 3",跑车,,,ae69fd4c4c3b4ba9425a25c269c34e13.jpg,如虎,R,1,550.0,sc,ae69fd4c4c3b4ba9425a25c269c34e13.jpg?imageView2/1/w/160/h/80/,ruhu CTR 3,Y,进口,0,B,1,0,如虎 CTR 3,
car_autohome_model_3885,3885,3426.0,,金旅大海狮新能源,,,car_autohome_brand_175,,",jinlvdahaishixinnengyuan,金旅大海狮新能源,jinlvdahaishixinnengyuan",轻客,,,98021e1856d35501faf2edbcbd5973f9.png,厦门金旅,J,1,,,98021e1856d35501faf2edbcbd5973f9.png?imageView2/1/w/160/h/80/,jinlvdahaishixinnengyuan,Y,国产,0,B,1,0,金旅大海狮新能源,
car_autohome_model_4601,4601,3427.0,,金旅海狮新能源,,,car_autohome_brand_175,,",jinlvhaishixinnengyuan,金旅海狮新能源,jinlvhaishixinnengyuan",轻客,,,94498d7d970066b2d0f8f5058b947027.png,厦门金旅,J,1,,,94498d7d970066b2d0f8f5058b947027.png?imageView2/1/w/160/h/80/,jinlvhaishixinnengyuan,Y,国产,0,B,1,0,金旅海狮新能源,
chngchnghfF5,4792,3122.0,,哈弗F5,,,car_autohome_brand_181,,",hafuF5,哈弗F5,hafuF5",紧凑型SUV,,,436e9c50828f8ffee431fe333bd06c42.png,长城汽车,H,1,,compact_suv,436e9c50828f8ffee431fe333bd06c42.png?imageView2/1/w/160/h/80/,hafuF5,Y,国产,0,B,1,0,哈弗F5,
chngchnghfF7,4898,3158.0,,哈弗F7,,,car_autohome_brand_181,,",hafuF7,哈弗F7,hafuF7",紧凑型SUV,,,89341c11e395cc288afd5fadba1babf1.png,长城汽车,H,1,,compact_suv,89341c11e395cc288afd5fadba1babf1.png?imageView2/1/w/160/h/80/,hafuF7,Y,国产,0,B,1,0,哈弗F7,
zhnu60H,4146,2845.0,,之诺60H,,,zhnu,,",zhinuo60H,之诺60H,zhinuo60H",紧凑型SUV,,,8ea31855fb7fa24e8d26a96491555892.png,华晨宝马,Z,1,,compact_suv,8ea31855fb7fa24e8d26a96491555892.png?imageView2/1/w/160/h/80/,zhinuo60H,Y,国产,0,B,1,0,之诺60H,
car_autohome_model_4170,4170,3428.0,,华骐300E,,,car_autohome_brand_184,,",huaqi300E,华骐300E,huaqi300E",紧凑型车,,,aaf1dc0e7159209b8cd3012024ce36b8.png,东风悦达起亚,H,1,,,aaf1dc0e7159209b8cd3012024ce36b8.png?imageView2/1/w/160/h/80/,huaqi300E,Y,国产,0,B,1,0,华骐300E,
yngzhEX1,4657,3069.0,,英致EX1,,,yingzhi,,",yingzhiEX1,英致EX1,yingzhiEX1",小型SUV,,,28d2a5bb5eb5cb8fc541185cf487ce6f.png,潍柴汽车,Y,1,,small_suv,28d2a5bb5eb5cb8fc541185cf487ce6f.png?imageView2/1/w/160/h/80/,yingzhiEX1,Y,国产,0,B,1,0,英致EX1,
car_autohome_model_4963,4963,3429.0,,英致737EV,,,yingzhi,,",yingzhi737EV,英致737EV,yingzhi737EV",MPV,,,0ded84c59c45123c9266a19f56ecd244.png,潍柴汽车,Y,1,,,0ded84c59c45123c9266a19f56ecd244.png?imageView2/1/w/160/h/80/,yingzhi737EV,Y,国产,0,B,1,0,英致737EV,
car_autohome_model_3508,3508,3432.0,,成功X1,,,car_autohome_brand_196,,",chenggongX1,成功X1,chenggongX1",皮卡,,,04be53e52232086bb1ebfd6209474648.png,成功汽车,C,1,,,04be53e52232086bb1ebfd6209474648.png?imageView2/1/w/160/h/80/,chenggongX1,Y,国产,0,B,1,0,成功X1,
qitengEX80,3877,2570.0,,启腾EX80,,,qiteng,,",qitengEX80,启腾EX80,qitengEX80",微面,,,ad3afa112b7914fb3fabd5ca4b78bb7f.png,福汽新龙马,Q,1,,mb,ad3afa112b7914fb3fabd5ca4b78bb7f.png?imageView2/1/w/160/h/80/,qitengEX80,Y,国产,0,B,1,0,启腾EX80,
qtngV60,3992,2760.0,,启腾V60,,,qiteng,,",qitengV60,启腾V60,qitengV60",紧凑型SUV,,,610954e9abb8b102866fb687acd2a9bd.png,福汽新龙马,Q,1,,compact_suv,610954e9abb8b102866fb687acd2a9bd.png?imageView2/1/w/160/h/80/,qitengV60,Y,国产,0,B,1,0,启腾V60,
car_autohome_model_4530,4530,3433.0,,启腾M70EV,,,qiteng,,",qitengM70EV,启腾M70EV,qitengM70EV",微面,,,d06f73aee6250250fe5895a3ed5aa45b.png,福汽新龙马,Q,1,,,d06f73aee6250250fe5895a3ed5aa45b.png?imageView2/1/w/160/h/80/,qitengM70EV,Y,国产,0,B,1,0,启腾M70EV,
car_autohome_model_4482,4482,3434.0,,卡威W1新能源,,,qiawei,,",qiaweiW1xinnengyuan,卡威W1新能源,qiaweiW1xinnengyuan",紧凑型SUV,,,547aaf8e496fbf5601ff9aca42f30660.png,卡威汽车,Q,1,,,547aaf8e496fbf5601ff9aca42f30660.png?imageView2/1/w/160/h/80/,qiaweiW1xinnengyuan,Y,国产,0,B,1,0,卡威W1新能源,
car_autohome_model_3393,3393,3440.0,,泰卡特 T9,,,car_autohome_brand_202,,",taiqiate T9,泰卡特 T9,taiqiate T9",大型车,,,e14efe21bfb362a89ad3517021fec2dc.png,泰卡特,T,1,,,e14efe21bfb362a89ad3517021fec2dc.png?imageView2/1/w/160/h/80/,taiqiate T9,Y,国产,0,B,1,0,泰卡特 T9,
huansuH2_1,3661,2480.0,,北汽幻速H2,,,huansu,,",beiqihuansuH2,北汽幻速H2,beiqihuansuH2",微面,,,f30a5de3148c9f1863005be6884a5d37.jpg,北汽银翔,B,1,6.3,mb,f30a5de3148c9f1863005be6884a5d37.jpg?imageView2/1/w/160/h/80/,beiqihuansuH2,Y,国产,0,B,1,0,北汽幻速H2,
hansH6,3714,2757.0,,北汽幻速H6,,,huansu,,",beiqihuansuH6,北汽幻速H6,beiqihuansuH6",轻客,,,5567849202f85c3121f6ba72c768010e.png,北汽银翔,B,1,,qk,5567849202f85c3121f6ba72c768010e.png?imageView2/1/w/160/h/80/,beiqihuansuH6,Y,国产,0,B,1,0,北汽幻速H6,
huansuH3,3874,2606.0,,北汽幻速H3,,,huansu,,",beiqihuansuH3,北汽幻速H3,beiqihuansuH3",MPV,,,15ebc6edfeeebb92b0dfbb4f6d95e037.png,北汽银翔,B,1,,mpv,15ebc6edfeeebb92b0dfbb4f6d95e037.png?imageView2/1/w/160/h/80/,beiqihuansuH3,Y,国产,0,B,1,0,北汽幻速H3,
huansuH2V,4137,2683.0,,北汽幻速H2V,,,huansu,,",beiqihuansuH2V,北汽幻速H2V,beiqihuansuH2V",微面,,,0ef0876beb44fcd42acf196641a89fe1.png,北汽银翔,B,1,,mb,0ef0876beb44fcd42acf196641a89fe1.png?imageView2/1/w/160/h/80/,beiqihuansuH2V,Y,国产,0,B,1,0,北汽幻速H2V,
hansS5,4276,2817.0,,北汽幻速S5,,,huansu,,",beiqihuansuS5,北汽幻速S5,beiqihuansuS5",紧凑型SUV,,,e1eff4ea8e37d8576f015c9b42062668.png,北汽银翔,B,1,,compact_suv,e1eff4ea8e37d8576f015c9b42062668.png?imageView2/1/w/160/h/80/,beiqihuansuS5,Y,国产,0,B,1,0,北汽幻速S5,
hunsH5,4310,3050.0,,北汽幻速H5,,,huansu,,",beiqihuansuH5,北汽幻速H5,beiqihuansuH5",MPV,,,ddf6542db1c3fb16cb6741e28ec4c894.png,北汽银翔,B,1,,mpv,ddf6542db1c3fb16cb6741e28ec4c894.png?imageView2/1/w/160/h/80/,beiqihuansuH5,Y,国产,0,B,1,0,北汽幻速H5,
hunsS7,4502,2897.0,,北汽幻速S7,,,huansu,,",beiqihuansuS7,北汽幻速S7,beiqihuansuS7",中型SUV,,,0624002592eac794145f9e6be43e2c83.png,北汽银翔,B,1,,mid_suv,0624002592eac794145f9e6be43e2c83.png?imageView2/1/w/160/h/80/,beiqihuansuS7,Y,国产,0,B,1,0,北汽幻速S7,
car_autohome_model_4509,4509,3441.0,,威途X35,,,car_autohome_brand_204,,",weituX35,威途X35,weituX35",微面,,,f25455891f49eedd8fb0b376afb5eb76.png,陆地方舟,W,1,,,f25455891f49eedd8fb0b376afb5eb76.png?imageView2/1/w/160/h/80/,weituX35,Y,国产,0,B,1,0,威途X35,
